,Wban,date,Time,StationType,sky_condition,visibility,dry_bulb_faren,dry_bulb_cel,wet_bulb_faren,wet_bulb_cel,dew_point_faren,dew_point_cel,relative_humidity,wind_speed,wind_direction,station_pressure,sea_level_pressure
6310,13904,20110808,2153,12,CLR,10.00,86,30.0,76,24.2,71,21.7, 61,15,180,29.28,29.77
6311,13904,20110808,2253,12,CLR,10.00,84,28.9,75,23.9,71,21.7, 65,13,180,29.30,29.79
6312,13904,20110808,2353,12,CLR,10.00,83,28.3,75,24.0,72,22.2, 70,10,180,29.31,29.80
6313,13904,20110809,53,12,CLR,10.00,81,27.2,75,24.1,73,22.8, 77,11,180,29.31,29.80
6314,13904,20110809,153,12,CLR,10.00,80,26.7,76,24.3,74,23.3, 82,13,180,29.30,29.79
6315,13904,20110809,253,12,CLR,10.00,78,25.6,75,24.0,74,23.3, 88, 8,170,29.30,29.79
6316,13904,20110809,353,12,FEW018,10.00,77,25.0,75,23.8,74,23.3, 91, 7,180,29.30,29.79
6317,13904,20110809,407,12,BKN016,10.00,77,25.0,74,23.4,73,23.0, 88, 5,190,29.30,M
6318,13904,20110809,451,12,SCT016,10.00,77,25.0,76,24.2,75,24.0, 94, 9,190,29.30,M
6319,13904,20110809,453,12,SCT016,10.00,77,25.0,76,24.2,75,23.9, 94, 9,190,29.30,29.79
6320,13904,20110809,515,12,BKN016,10.00,77,25.0,76,24.2,75,24.0, 94, 7,190,29.31,M
6321,13904,20110809,551,12,OVC014,10.00,77,25.0,76,24.2,75,24.0, 94, 7,190,29.32,M
6322,13904,20110809,553,12,BKN014 OVC021,10.00,77,25.0,76,24.2,75,23.9, 94, 8,180,29.32,29.82
6323,13904,20110809,648,12,SCT014 SCT021,10.00,79,26.0,76,24.5,75,24.0, 88,14,190,29.33,M
6324,13904,20110809,653,12,SCT014 SCT021,10.00,78,25.6,76,24.3,75,23.9, 91,11,190,29.33,29.82
6325,13904,20110809,721,12,BKN014,10.00,81,27.0,77,24.8,75,24.0, 82,13,200,29.34,M
6326,13904,20110809,730,12,BKN015,10.00,81,27.0,77,24.8,75,24.0, 82,17,190,29.34,M
6327,13904,20110809,753,12,BKN018,10.00,81,27.2,77,24.8,75,23.9, 82,10,200,29.35,29.84
6328,13904,20110809,853,12,BKN022,10.00,82,27.8,76,24.2,73,22.8, 74,13,200,29.36,29.85
6329,13904,20110809,946,12,SCT031,10.00,88,31.0,77,24.8,72,22.0, 59,18,190,29.35,M
6330,13904,20110809,953,12,SCT031,10.00,89,31.7,77,25.0,72,22.2, 57,16,200,29.35,29.84
6331,13904,20110809,1053,12,FEW040,10.00,92,33.3,78,25.4,72,22.2, 52,14,200,29.34,29.83
6332,13904,20110809,1153,12,FEW055,10.00,95,35.0,77,24.8,69,20.6, 43,11,170,29.32,29.81
6333,13904,20110809,1253,12,FEW060 SCT200,10.00,98,36.7,77,24.9,68,20.0, 38,14,220,29.30,29.78
6334,13904,20110809,1353,12,FEW070 SCT200,10.00, 101,38.3,77,24.7,66,18.9, 32,13,220,29.26,29.75
6335,13904,20110809,1453,12,FEW075 SCT250,10.00, 103,39.4,77,25.0,66,18.9, 30,14,170,29.23,29.72
6336,13904,20110809,1553,12,FEW080 SCT250,10.00, 102,38.9,76,24.3,64,17.8, 29,11,180,29.21,29.70
6337,13904,20110809,1653,12,FEW080 SCT250,10.00, 102,38.9,75,24.0,63,17.2, 28,11,150,29.20,29.68
6338,13904,20110809,1753,12,FEW080 SCT250,10.00, 101,38.3,75,23.9,63,17.2, 29, 7,170,29.20,29.69
6339,13904,20110809,1853,12,FEW080 SCT250,10.00,99,37.2,76,24.2,65,18.3, 33,13,160,29.20,29.69
6340,13904,20110809,1953,12,FEW200,10.00,95,35.0,75,23.9,66,18.9, 39,16,150,29.22,29.71
6341,13904,20110809,2053,12,CLR,10.00,91,32.8,77,24.9,71,21.7, 52,20,160,29.25,29.74
6342,13904,20110809,2153,12,CLR,10.00,87,30.6,76,24.3,71,21.7, 59,18,180,29.29,29.78
6343,13904,20110809,2253,12,CLR,10.00,84,28.9,75,23.9,71,21.7, 65,14,170,29.31,29.80
6344,13904,20110809,2353,12,CLR,10.00,82,27.8,74,23.5,71,21.7, 69, 9,180,29.32,29.81
6345,13904,20110810,53,12,CLR,10.00,80,26.7,74,23.2,71,21.7, 74, 9,180,29.31,29.80
6346,13904,20110810,153,12,FEW020,10.00,78,25.6,75,23.6,73,22.8, 85, 9,190,29.32,29.80
6347,13904,20110810,253,12,SCT016,10.00,78,25.6,75,24.0,74,23.3, 88, 8,190,29.31,29.80
6348,13904,20110810,318,12,BKN016,10.00,77,25.0,74,23.4,73,23.0, 88, 8,190,29.31,M
6349,13904,20110810,353,12,BKN016,10.00,78,25.6,76,24.3,75,23.9, 91, 9,190,29.31,29.80
6350,13904,20110810,453,12,SCT020 BKN025,10.00,78,25.6,76,24.3,75,23.9, 91, 7,190,29.31,29.80
6351,13904,20110810,505,12,SCT022,10.00,77,25.0,76,24.2,75,24.0, 94, 7,180,29.31,M
6352,13904,20110810,553,12,FEW022 SCT200,10.00,76,24.4,75,24.0,75,23.9, 97, 7,180,29.31,29.80
6353,13904,20110810,653,12,SCT023 SCT200, 7.00,78,25.6,76,24.3,75,23.9, 91, 9,170,29.33,29.82
6354,13904,20110810,749,12,SCT019 BKN026, 8.00,81,27.0,77,24.8,75,24.0, 82,14,190,29.33,M
6355,13904,20110810,753,12,SCT019 BKN026, 8.00,81,27.2,77,24.8,75,23.9, 82,13,190,29.33,29.83
6356,13904,20110810,853,12,SCT023 BKN028, 8.00,83,28.3,77,24.8,74,23.3, 74,11,200,29.34,29.83
6357,13904,20110810,942,12,SCT026 BKN032, 9.00,88,31.0,77,24.8,72,22.0, 59,18,180,29.34,M
6358,13904,20110810,953,12,SCT026 BKN032, 9.00,88,31.1,77,24.8,72,22.2, 59,16,200,29.34,29.83
6359,13904,20110810,1053,12,SCT040,10.00,90,32.2,77,25.1,72,22.2, 56,14,190,29.32,29.81
6360,13904,20110810,1153,12,SCT050,10.00,94,34.4,78,25.3,71,21.7, 47,14,180,29.30,29.78
6361,13904,20110810,1253,12,FEW055,10.00,97,36.1,78,25.4,70,21.1, 42,16,200,29.27,29.75
6362,13904,20110810,1353,12,FEW060 SCT150,10.00,99,37.2,78,25.7,70,21.1, 39,10,160,29.25,29.73
6363,13904,20110810,1453,12,FEW065 SCT150,10.00, 100,37.8,78,25.5,69,20.6, 37,15,180,29.22,29.71
6364,13904,20110810,1553,12,FEW075,10.00, 101,38.3,77,25.0,67,19.4, 33, 6,150,29.20,29.68
6365,13904,20110810,1653,12,FEW080,10.00, 102,38.9,77,24.9,66,18.9, 31,10,170,29.18,29.67
6366,13904,20110810,1753,12,FEW080,10.00, 101,38.3,76,24.4,65,18.3, 31,10,200,29.18,29.67
6367,13904,20110810,1853,12,FEW080,10.00,99,37.2,75,23.9,64,17.8, 32,10,170,29.17,29.66
6368,13904,20110810,1953,12,FEW200,10.00,94,34.4,78,25.3,71,21.7, 47,16,160,29.21,29.70
6369,13904,20110810,2053,12,FEW200,10.00,89,31.7,77,25.0,72,22.2, 57,18,160,29.25,29.74
6370,13904,20110810,2153,12,CLR,10.00,86,30.0,76,24.5,72,22.2, 63,18,170,29.29,29.78
6371,13904,20110810,2253,12,CLR,10.00,84,28.9,76,24.2,72,22.2, 67,13,170,29.33,29.82
6372,13904,20110810,2353,12,FEW020,10.00,82,27.8,76,24.6,74,23.3, 77,13,170,29.33,29.83
6373,13904,20110811,36,12,BKN020,10.00,81,27.0,77,24.8,75,24.0, 82,10,180,29.34,M
6374,13904,20110811,53,12,BKN020,10.00,82,27.8,77,25.0,75,23.9, 79,10,190,29.34,29.82
6375,13904,20110811,151,12,SCT031,10.00,81,27.0,77,24.8,75,24.0, 82, 9,170,29.31,M
6376,13904,20110811,153,12,SCT031,10.00,81,27.2,77,24.8,75,23.9, 82, 9,170,29.32,29.80
6377,13904,20110811,251,12,BKN029,10.00,81,27.0,77,24.8,75,24.0, 82,10,150,29.31,M
6378,13904,20110811,253,12,BKN029,10.00,81,27.2,77,25.2,76,24.4, 85,10,150,29.30,29.79
6379,13904,20110811,353,12,BKN025,10.00,80,26.7,77,25.0,76,24.4, 88, 8,170,29.30,29.79
6380,13904,20110811,453,12,SCT019,10.00,80,26.7,77,25.0,76,24.4, 88,13,170,29.29,29.78
6381,13904,20110811,507,12,BKN019,10.00,81,27.0,77,24.8,75,24.0, 82,14,180,29.30,M
6382,13904,20110811,553,12,SCT017 BKN026,10.00,80,26.7,77,25.0,76,24.4, 88,16,190,29.31,29.80
6383,13904,20110811,632,12,SCT028 BKN150, 6.00,81,27.0,77,24.8,75,24.0, 82,10,190,29.32,M
6384,13904,20110811,653,12,SCT030 BKN150 BKN200, 6.00,80,26.7,77,25.0,76,24.4, 88,11,190,29.33,29.82
6385,13904,20110811,741,12,SCT020 BKN026 BKN200, 8.00,82,28.0,77,25.0,75,24.0, 79,14,200,29.34,M
6386,13904,20110811,753,12,SCT020 BKN026 BKN200, 8.00,84,28.9,78,25.7,76,24.4, 77, 9,210,29.34,29.83
6387,13904,20110811,851,12,SCT028 BKN035 BKN200,10.00,86,30.0,77,24.9,73,23.0, 65,15,220,29.35,M
6388,13904,20110811,853,12,SCT028 BKN035 BKN200,10.00,86,30.0,77,25.2,74,23.3, 68,18,200,29.35,29.84
6389,13904,20110811,953,12,BKN037,10.00,88,31.1,77,25.2,73,22.8, 61,10,210,29.35,29.84
6390,13904,20110811,1053,12,SCT041,10.00,93,33.9,79,25.9,73,22.8, 52,13,200,29.35,29.84
6391,13904,20110811,1153,12,SCT045,10.00,95,35.0,79,25.8,72,22.2, 47, 9,180,29.33,29.82
6392,13904,20110811,1253,12,SCT050,10.00,97,36.1,79,26.1,72,22.2, 45,10,150,29.31,29.80
6393,13904,20110811,1353,12,BKN060,10.00,99,37.2,79,26.0,71,21.7, 41, 7,VR ,29.29,29.78
6394,13904,20110811,1453,12,BKN070,10.00, 101,38.3,79,25.9,70,21.1, 37, 9,130,29.28,29.76
6395,13904,20110811,1553,12,SCT075 BKN130,10.00, 101,38.3,79,25.9,70,21.1, 37,13,150,29.24,29.73
6396,13904,20110811,1653,12,SCT075 SCT150,10.00, 101,38.3,78,25.6,69,20.6, 36,10,170,29.23,29.71
6397,13904,20110811,1753,12,SCT080 SCT150 BKN250,10.00, 101,38.3,77,25.0,67,19.4, 33, 9,150,29.22,29.70
6398,13904,20110811,1853,12,FEW090 SCT150 BKN250,10.00,98,36.7,76,24.6,67,19.4, 36,13,140,29.23,29.72
6399,13904,20110811,1953,12,FEW085 SCT200 BKN250,10.00,95,35.0,77,24.8,69,20.6, 43,18,150,29.25,29.73
6400,13904,20110811,2053,12,FEW200 SCT250,10.00,91,32.8,77,24.9,71,21.7, 52,15,160,29.28,29.77
6401,13904,20110811,2153,12,FEW200,10.00,87,30.6,78,25.4,74,23.3, 65,17,170,29.32,29.81
6402,13904,20110811,2253,12,FEW150 SCT200,10.00,85,29.4,78,25.4,75,23.9, 72,20,180,29.34,29.83
6403,13904,20110811,2353,12,FEW020 SCT200,10.00,83,28.3,77,25.1,75,23.9, 77,13,180,29.36,29.85
6404,13904,20110812,53,12,FEW020 SCT150 SCT200,10.00,82,27.8,77,25.0,75,23.9, 79, 9,200,29.36,29.84
6405,13904,20110812,153,12,FEW020 SCT150 BKN200,10.00,81,27.2,77,25.2,76,24.4, 85, 9,200,29.37,29.86
6406,13904,20110812,253,12,FEW020 BKN200,10.00,80,26.7,77,25.0,76,24.4, 88, 9,190,29.36,29.85
6407,13904,20110812,353,12,FEW025 BKN150 OVC200,10.00,80,26.7,77,25.0,76,24.4, 88, 8,190,29.38,29.86
6408,13904,20110812,453,12,FEW025 BKN250,10.00,79,26.1,77,24.9,76,24.4, 91, 5,190,29.37,29.86
6409,13904,20110812,553,12,SCT150 BKN250,10.00,78,25.6,76,24.3,75,23.9, 91, 6,160,29.38,29.86
6410,13904,20110812,653,12,SCT150 BKN250,10.00,79,26.1,77,24.9,76,24.4, 91, 8,150,29.39,29.88
6411,13904,20110812,753,12,SCT018 BKN150 BKN250,10.00,83,28.3,77,25.1,75,23.9, 77,14,190,29.40,29.89
6412,13904,20110812,851,12,BKN026 BKN035 BKN150,10.00,86,30.0,77,24.9,73,23.0, 65,14,200,29.41,M
6413,13904,20110812,853,12,BKN026 BKN035 BKN150,10.00,85,29.4,77,25.1,74,23.3, 70,14,190,29.41,29.90
6414,13904,20110812,943,12,BKN032 BKN150 BKN250,10.00,88,31.0,77,25.2,73,23.0, 61,13,200,29.41,M
6415,13904,20110812,953,12,BKN032 BKN150 BKN250,10.00,89,31.7,78,25.3,73,22.8, 59,13,180,29.41,29.91
6416,13904,20110812,1053,12,SCT045 BKN200 BKN300,10.00,91,32.8,77,24.9,71,21.7, 52,10,200,29.41,29.90
6417,13904,20110812,1153,12,SCT050 BKN200 BKN300,10.00,95,35.0,77,25.2,70,21.1, 44,11,170,29.40,29.89
6418,13904,20110812,1213,12,SCT050 SCT100 BKN200,10.00,95,35.0,77,25.2,70,21.0, 44,15,190,29.39,M
6419,13904,20110812,1253,12,SCT050 SCT100 BKN200,10.00,96,35.6,76,24.7,68,20.0, 40,10,170,29.38,29.87
6420,13904,20110812,1353,12,FEW060 SCT100 SCT200,10.00,99,37.2,77,25.1,68,20.0, 37, 8,170,29.35,29.83
6421,13904,20110812,1453,12,FEW060 SCT100 BKN200,10.00, 100,37.8,77,24.9,67,19.4, 34,14,170,29.32,29.81
6422,13904,20110812,1553,12,FEW065 SCT120 SCT200,10.00, 100,37.8,76,24.3,65,18.3, 32,15,200,29.30,29.79
6423,13904,20110812,1653,12,FEW065 SCT120 BKN200,10.00,99,37.2,75,23.9,64,17.8, 32, 9,170,29.29,29.78
6424,13904,20110812,1753,12,FEW056 BKN150 BKN200,10.00,98,36.7,75,23.7,64,17.8, 33,10,190,29.27,29.76
6425,13904,20110812,1804,12,FEW056 BKN150 BKN200,10.00,99,37.0,75,23.9,64,18.0, 32,13,190,29.27,M
6426,13904,20110812,1853,12,FEW056 BKN150 BKN200,10.00,98,36.7,74,23.2,62,16.7, 31, 8,180,29.28,29.77
6427,13904,20110812,1953,12,BKN150,10.00,95,35.0,75,23.9,66,18.9, 39,13,160,29.30,29.79
6428,13904,20110812,2053,12,SCT150 BKN200,10.00,91,32.8,76,24.6,70,21.1, 50,21,160,29.32,29.81
6429,13904,20110812,2153,12,SCT150 BKN200,10.00,87,30.6,76,24.3,71,21.7, 59,16,170,29.35,29.84
6430,13904,20110812,2253,12,SCT150 SCT250,10.00,85,29.4,76,24.4,72,22.2, 65,15,170,29.36,29.85
6431,13904,20110812,2353,12,FEW150 SCT250,10.00,83,28.3,77,25.1,75,23.9, 77,13,170,29.37,29.86
6432,13904,20110813,53,12,FEW150 SCT250,10.00,81,27.2,77,24.8,75,23.9, 82, 7,190,29.39,29.88
6433,13904,20110813,153,12,SCT020 SCT150,10.00,80,26.7,76,24.7,75,23.9, 85, 9,170,29.38,29.87
6434,13904,20110813,251,12,BKN020,10.00,81,27.0,77,24.8,75,24.0, 82, 9,180,29.38,M
6435,13904,20110813,253,12,BKN020,10.00,80,26.7,77,25.0,76,24.4, 88, 9,180,29.38,29.87
6436,13904,20110813,351,12,SCT020 SCT150,10.00,79,26.0,76,24.5,75,24.0, 88, 7,160,29.38,M
6437,13904,20110813,353,12,SCT020 SCT150,10.00,79,26.1,77,24.9,76,24.4, 91, 8,170,29.38,29.87
6438,13904,20110813,453,12,FEW021 SCT150,10.00,77,25.0,76,24.2,75,23.9, 94, 6,180,29.38,29.87
6439,13904,20110813,553,12,FEW015 SCT150 SCT250,10.00,76,24.4,75,24.0,75,23.9, 97, 3,190,29.39,29.88
6440,13904,20110813,653,12,FEW022 SCT150 BKN250,10.00,77,25.0,76,24.6,76,24.4, 97, 5,180,29.41,29.90
6441,13904,20110813,746,12,BKN015 BKN150 OVC250,10.00,81,27.0,77,24.8,75,24.0, 82, 8,200,29.43,M
6442,13904,20110813,753,12,BKN015 BKN120 OVC250,10.00,81,27.2,77,24.8,75,23.9, 82,10,200,29.43,29.92
6443,13904,20110813,833,12,SCT022 BKN120 BKN250,10.00,82,28.0,76,24.3,73,23.0, 74,10,210,29.43,M
6444,13904,20110813,851,12,BKN022 BKN120 BKN250,10.00,84,29.0,76,24.6,73,23.0, 70,11,220,29.43,M
6445,13904,20110813,853,12,BKN022 BKN120 BKN250,10.00,84,28.9,76,24.6,73,22.8, 70,11,200,29.43,29.92
6446,13904,20110813,920,12,BKN030 BKN120 BKN250,10.00,86,30.0,77,24.9,73,23.0, 65,11,200,29.43,M
6447,13904,20110813,953,12,SCT030 BKN120 OVC250,10.00,86,30.0,76,24.5,72,22.2, 63,11,220,29.44,29.93
6448,13904,20110813,1053,12,FEW038 BKN120 OVC250,10.00,90,32.2,77,24.8,71,21.7, 54, 9,210,29.45,29.93
6449,13904,20110813,1153,12,SCT049 SCT120 OVC250,10.00,92,33.3,77,24.7,70,21.1, 49, 0,000,29.45,29.94
6450,13904,20110813,1253,12,SCT060 BKN120 BKN250,10.00,93,33.9,76,24.6,69,20.6, 46, 5,VR ,29.44,29.93
6451,13904,20110813,1353,12,FEW065 BKN120 OVC250,10.00,94,34.4,76,24.4,68,20.0, 43, 6,090,29.41,29.90
6452,13904,20110813,1453,12,FEW065 SCT120 BKN250,10.00,96,35.6,76,24.7,68,20.0, 40, 7,VR ,29.37,29.86
6453,13904,20110813,1553,12,SCT075 BKN120 BKN250,10.00,96,35.6,75,24.0,66,18.9, 37, 5,VR ,29.35,29.84
6454,13904,20110813,1653,12,FEW075 BKN120 BKN250,10.00,96,35.6,75,23.7,65,18.3, 36, 9,060,29.33,29.82
6455,13904,20110813,1753,12,FEW075 BKN120 BKN250,10.00,96,35.6,75,23.7,65,18.3, 36, 8,060,29.33,29.82
6456,13904,20110813,1853,12,FEW080 BKN120 BKN250,10.00,93,33.9,75,23.6,66,18.9, 41,11,020,29.35,29.84
6457,13904,20110813,1953,12,FEW080 BKN150 BKN250,10.00,91,32.8,74,23.3,66,18.9, 44, 9,050,29.37,29.86
6458,13904,20110813,2045,12,SCT070 SCT150 SCT250,10.00,88,31.0,73,22.8,66,19.0, 48, 6,110,29.39,M
6459,13904,20110813,2053,12,SCT070 SCT150 SCT250,10.00,89,31.7,74,23.3,67,19.4, 48, 7,080,29.40,29.89
6460,13904,20110813,2153,12,FEW070 SCT150 SCT250,10.00,86,30.0,75,23.8,70,21.1, 59, 6,110,29.41,29.91
6461,13904,20110813,2253,12,FEW150 SCT250,10.00,85,29.4,75,24.0,71,21.7, 63, 6,130,29.43,29.92
6462,13904,20110813,2353,12,FEW060 SCT150 SCT200,10.00,84,28.9,76,24.2,72,22.2, 67, 9,160,29.44,29.93
6463,13904,20110814,53,12,FEW090 BKN150,10.00,83,28.3,76,24.4,73,22.8, 72, 6,180,29.44,29.93
6464,13904,20110814,153,12,FEW090 SCT150,10.00,81,27.2,75,24.1,73,22.8, 77, 9,170,29.44,29.93
6465,13904,20110814,253,12,FEW095 SCT150,10.00,80,26.7,76,24.3,74,23.3, 82, 7,170,29.45,29.94
6466,13904,20110814,353,12,FEW095 SCT150,10.00,78,25.6,75,24.0,74,23.3, 88, 0,000,29.45,29.94
6467,13904,20110814,453,12,BKN120 BKN250,10.00,75,23.9,74,23.1,73,22.8, 94, 5,170,29.45,29.94
6468,13904,20110814,553,12,SCT120 BKN250,10.00,74,23.3,73,22.9,73,22.8, 97, 0,000,29.46,29.95
6469,13904,20110814,653,12,FEW120 SCT250,10.00,77,25.0,76,24.2,75,23.9, 94, 0,000,29.46,29.96
6470,13904,20110814,753,12,FEW015 SCT120 SCT250,10.00,82,27.8,77,25.0,75,23.9, 79,10,210,29.47,29.96
6471,13904,20110814,853,12,FEW023 SCT120 SCT250,10.00,86,30.0,76,24.5,72,22.2, 63, 9,210,29.47,29.96
6472,13904,20110814,953,12,FEW030 SCT120 SCT250,10.00,90,32.2,77,24.8,71,21.7, 54, 6,180,29.47,29.96
6473,13904,20110814,1053,12,FEW050 SCT120 SCT250,10.00,93,33.9,76,24.2,68,20.0, 44, 7,VR ,29.46,29.96
6474,13904,20110814,1153,12,FEW060 SCT150 SCT250,10.00,95,35.0,76,24.5,68,20.0, 41, 6,VR ,29.45,29.93
6475,13904,20110814,1253,12,FEW065 SCT150 SCT250,10.00,96,35.6,76,24.4,67,19.4, 39, 3,VR ,29.43,29.91
6476,13904,20110814,1353,12,SCT075 SCT250,10.00,99,37.2,76,24.2,65,18.3, 33, 9,150,29.39,29.87
6477,13904,20110814,1453,12,SCT080TCU SCT250,10.00, 101,38.3,76,24.2,64,17.8, 30, 7,VR ,29.36,29.84
6478,13904,20110814,1553,12,SCT090TCU BKN250,10.00, 100,37.8,75,23.7,63,17.2, 30, 6,210,29.33,29.82
6479,13904,20110814,1638,12,SCT110CB BKN250,10.00, 100,38.0,75,23.7,63,17.0, 30, 0,000,29.33,M
6480,13904,20110814,1653,12,SCT110CB BKN250,10.00, 100,37.8,74,23.5,62,16.7, 29, 3,VR ,29.32,29.81
6481,13904,20110814,1745,12,BKN090CB BKN250,10.00,91,33.0,75,23.9,68,20.0, 47,14,050,29.33,M
6482,13904,20110814,1753,12,BKN090CB BKN250,10.00,91,32.8,76,24.2,69,20.6, 49,18,060,29.33,29.83
6483,13904,20110814,1853,12,BKN095CB BKN200,10.00,91,32.8,75,23.6,67,19.4, 45, 9,060,29.35,29.84
6484,13904,20110814,1953,12,BKN095 BKN200,10.00,90,32.2,74,23.5,67,19.4, 47, 7,120,29.36,29.85
6485,13904,20110814,2053,12,SCT095 SCT250,10.00,88,31.1,74,23.5,68,20.0, 52, 6,120,29.36,29.85
6486,13904,20110814,2153,12,FEW010 SCT200,10.00,86,30.0,74,23.2,68,20.0, 55, 6,120,29.38,29.87
6487,13904,20110814,2253,12,CLR,10.00,85,29.4,73,23.0,68,20.0, 57, 7,110,29.39,29.88
6488,13904,20110814,2353,12,FEW100,10.00,82,27.8,73,22.5,68,20.0, 63, 5,170,29.39,29.88
6489,13904,20110815,53,12,FEW100,10.00,81,27.2,72,22.3,68,20.0, 65, 8,210,29.38,29.87
6490,13904,20110815,153,12,CLR,10.00,83,28.3,74,23.0,69,20.6, 63,10,200,29.37,29.86
6491,13904,20110815,253,12,CLR,10.00,81,27.2,74,23.0,70,21.1, 69, 7,200,29.37,29.86
6492,13904,20110815,353,12,CLR,10.00,79,26.1,73,22.7,70,21.1, 74, 3,180,29.38,29.86
6493,13904,20110815,453,12,CLR,10.00,78,25.6,73,22.5,70,21.1, 77, 5,190,29.38,29.87
6494,13904,20110815,553,12,FEW160,10.00,77,25.0,72,22.3,70,21.1, 79, 5,190,29.39,29.88
6495,13904,20110815,653,12,FEW200,10.00,79,26.1,74,23.0,71,21.7, 77, 5,200,29.40,29.89
6496,13904,20110815,753,12,FEW200,10.00,83,28.3,75,24.0,72,22.2, 70, 6,210,29.41,29.90
6497,13904,20110815,853,12,FEW250,10.00,87,30.6,75,24.0,70,21.1, 57, 9,210,29.41,29.90
6498,13904,20110815,953,12,FEW250,10.00,91,32.8,75,23.9,68,20.0, 47, 7,190,29.42,29.91
6499,13904,20110815,1053,12,FEW055 SCT250,10.00,95,35.0,75,23.9,66,18.9, 39, 9,170,29.41,29.90
6500,13904,20110815,1153,12,FEW060 SCT250,10.00,96,35.6,75,23.7,65,18.3, 36, 6,VR ,29.39,29.88
6501,13904,20110815,1253,12,FEW070 SCT200 SCT250,10.00, 100,37.8,75,24.0,64,17.8, 31,10,170,29.37,29.85
6502,13904,20110815,1353,12,SCT080 SCT200 SCT250,10.00, 101,38.3,75,23.9,63,17.2, 29,13,160,29.35,29.83
6503,13904,20110815,1453,12,SCT085 SCT200 SCT250,10.00, 103,39.4,75,23.9,62,16.7, 26,10,140,29.32,29.81
6504,13904,20110815,1553,12,SCT090 SCT200,10.00, 102,38.9,74,23.5,61,16.1, 26,13,170,29.31,29.79
6505,13904,20110815,1653,12,SCT090 SCT200,10.00, 102,38.9,74,23.5,61,16.1, 26,13,160,29.30,29.79
6506,13904,20110815,1753,12,SCT090 SCT200,10.00, 100,37.8,74,23.2,61,16.1, 28,13,170,29.30,29.79
6507,13904,20110815,1853,12,FEW090 BKN200,10.00,98,36.7,74,23.2,62,16.7, 31,13,160,29.29,29.78
6508,13904,20110815,1953,12,SCT200,10.00,94,34.4,74,23.4,65,18.3, 38,13,160,29.31,29.80
6509,13904,20110815,2053,12,FEW200,10.00,91,32.8,75,23.9,68,20.0, 47,17,160,29.33,29.83
6510,13904,20110815,2153,12,FEW200,10.00,88,31.1,75,23.8,69,20.6, 53,13,170,29.36,29.85
6511,13904,20110815,2253,12,FEW200,10.00,86,30.0,74,23.5,69,20.6, 57,14,180,29.38,29.86
6512,13904,20110815,2353,12,FEW200,10.00,83,28.3,73,22.7,68,20.0, 61,11,180,29.39,29.88
6513,13904,20110816,53,12,SCT200,10.00,82,27.8,73,22.8,69,20.6, 65, 8,200,29.40,29.88
6514,13904,20110816,153,12,SCT200,10.00,80,26.7,73,22.9,70,21.1, 72, 8,190,29.40,29.89
6515,13904,20110816,253,12,FEW200,10.00,78,25.6,73,22.9,71,21.7, 79, 3,180,29.40,29.89
6516,13904,20110816,353,12,SCT021,10.00,74,23.3,71,21.8,70,21.1, 87, 3,170,29.41,29.90
6517,13904,20110816,453,12,FEW200,10.00,73,22.8,71,21.6,70,21.1, 90, 0,000,29.41,29.90
6518,13904,20110816,553,12,FEW065 SCT200,10.00,71,21.7,70,21.3,70,21.1, 97, 0,000,29.42,29.92
6519,13904,20110816,653,12,FEW065 SCT200,10.00,75,23.9,73,22.7,72,22.2, 90, 0,000,29.43,29.92
6520,13904,20110816,753,12,SCT015 SCT200,10.00,81,27.2,76,24.5,74,23.3, 79,13,200,29.44,29.93
6521,13904,20110816,853,12,FEW024 SCT250,10.00,85,29.4,76,24.4,72,22.2, 65,14,200,29.44,29.93
6522,13904,20110816,953,12,FEW035 SCT250,10.00,89,31.7,76,24.6,71,21.7, 55,13,190,29.45,29.94
6523,13904,20110816,1053,12,FEW048 SCT250,10.00,92,33.3,75,24.1,68,20.0, 45, 7,190,29.44,29.93
6524,13904,20110816,1153,12,FEW055 SCT300,10.00,96,35.6,76,24.4,67,19.4, 39, 6,VR ,29.43,29.91
6525,13904,20110816,1253,12,FEW060 SCT300,10.00,97,36.1,76,24.2,66,18.9, 36,16,150,29.41,29.89
6526,13904,20110816,1353,12,SCT075 SCT300,10.00, 100,37.8,75,24.0,64,17.8, 31,13,170,29.39,29.88
6527,13904,20110816,1453,12,SCT080 SCT300,10.00,99,37.2,75,23.9,64,17.8, 32,15,150,29.37,29.86
6528,13904,20110816,1540,12,SCT080 SCT300,10.00, 100,38.0,75,24.0,64,18.0, 31, 8,180,29.35,M
6529,13904,20110816,1553,12,SCT080 SCT300,10.00, 100,37.8,75,24.0,64,17.8, 31, 9,170,29.35,29.84
6530,13904,20110816,1653,12,SCT085 SCT250,10.00, 102,38.9,76,24.3,64,17.8, 29,14,140,29.34,29.83
6531,13904,20110816,1753,12,SCT095 SCT250,10.00, 100,37.8,75,24.0,64,17.8, 31, 9,170,29.34,29.83
6532,13904,20110816,1853,12,SCT085 SCT250,10.00,97,36.1,75,23.9,65,18.3, 35,17,140,29.35,29.84
6533,13904,20110816,1953,12,SCT085 SCT250,10.00,93,33.9,75,23.6,66,18.9, 41,22,140,29.38,29.87
6534,13904,20110816,2053,12,FEW085,10.00,91,32.8,75,23.6,67,19.4, 45,13,160,29.42,29.91
6535,13904,20110816,2153,12,CLR,10.00,88,31.1,74,23.2,67,19.4, 50,14,170,29.44,29.93
